dataset,localization_method,run_id_loc,reduction_method,chaos_comp,chaos_type,ac@2,ac@5,avg@5,elapsed_time_loc,run_id_tsdr,tp,tn,fn,fp,specificity,recall,proportion,f1_score,mcc,bacc,reduction_rate,elapsed_time_tsdr,num_metrics(reduced),num_metrics(filtered),num_metrics(raw),num_found_cause_metrics,rs_ac@2,rs_ac@5,rs_avg@5,elapsed_time_sum
SS-medium,RCD,TSDRLOC-1868,FluxInfer-AD,user-db,pod-memory-hog,0.6,0.52,0.530667,352.344233,TSDR-1805,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.28422,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,352.628453
SS-medium,CG+PageRank,TSDRLOC-1876,FluxInfer-AD,user-db,pod-memory-hog,0.2,0.2,0.146667,0.346777,TSDR-1778,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.32918,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,0.6759569999999999
SS-medium,CG+PageRank,TSDRLOC-1876,FluxInfer-AD,user-db,pod-memory-hog,0.2,0.2,0.146667,0.346777,TSDR-1805,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.28422,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,0.630997
SS-medium,RS,,FluxInfer-AD,user-db,pod-memory-hog,0.0635095572839847,0.1512879350053445,0.0927582937053305,,TSDR-1778,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.32918,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,
SS-medium,RS,,FluxInfer-AD,user-db,pod-memory-hog,0.0635095572839847,0.1512879350053445,0.0927582937053305,,TSDR-1805,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.28422,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,
SS-medium,RS,,FluxInfer-AD,user-db,pod-memory-hog,0.0635095572839847,0.1512879350053445,0.0927582937053305,,TSDR-1778,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.32918,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,
SS-medium,RS,,FluxInfer-AD,user-db,pod-memory-hog,0.0635095572839847,0.1512879350053445,0.0927582937053305,,TSDR-1805,6.0,4.8,0.0,180.0,0.0259842544429932,1.0,0.0322759344012204,0.0625324937815842,0.0284411483210594,0.5129921272214967,0.0251663919980419,0.28422,186,190,499,6.0,0.0635095572839847,0.1512879350053445,0.0927582937053305,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts,pod-cpu-hog,0.0,0.0,0.0,2.424863,TSDR-1781,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.4013199999999999,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,2.8261830000000003
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts,pod-cpu-hog,0.0,0.0,0.0,2.424863,TSDR-1808,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.39358,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,2.8184430000000003
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts,pod-cpu-hog,0.1,0.133333,0.1,87.874169,TSDR-1781,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.4013199999999999,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,88.275489
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts,pod-cpu-hog,0.1,0.133333,0.1,87.874169,TSDR-1808,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.39358,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,88.267749
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts,pod-cpu-hog,0.0,0.0,0.0,0.038156,TSDR-1781,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.4013199999999999,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,0.4394759999999999
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts,pod-cpu-hog,0.0,0.0,0.0,0.038156,TSDR-1808,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.39358,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,0.431736
SS-medium,RS,,HDBS-SBD,carts,pod-cpu-hog,0.0211227918949343,0.0514202596786155,0.0312208536169601,,TSDR-1781,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.4013199999999999,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,
SS-medium,RS,,HDBS-SBD,carts,pod-cpu-hog,0.0211227918949343,0.0514202596786155,0.0312208536169601,,TSDR-1808,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.39358,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,
SS-medium,RS,,HDBS-SBD,carts,pod-cpu-hog,0.0211227918949343,0.0514202596786155,0.0312208536169601,,TSDR-1781,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.4013199999999999,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,
SS-medium,RS,,HDBS-SBD,carts,pod-cpu-hog,0.0211227918949343,0.0514202596786155,0.0312208536169601,,TSDR-1808,0.6,123.4,2.4,56.6,0.685420204176609,0.2,0.0106560680698611,0.0202335897902674,-0.0310864903295432,0.4427101020883045,0.6872830125089292,0.39358,57,183,499,0.6,0.0211227918949343,0.0514202596786155,0.0312208536169601,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts,pod-memory-hog,0.0,0.0,0.0,2.410691,TSDR-1781,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.4044,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,2.815091
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts,pod-memory-hog,0.0,0.0,0.0,2.410691,TSDR-1808,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.3964,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,2.807091
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts,pod-memory-hog,0.4,0.28,0.312667,59.150445,TSDR-1781,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.4044,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,59.554845
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts,pod-memory-hog,0.4,0.28,0.312667,59.150445,TSDR-1808,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.3964,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,59.546845
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts,pod-memory-hog,0.0,0.0,0.0,0.046004,TSDR-1781,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.4044,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,0.45040399999999997
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts,pod-memory-hog,0.0,0.0,0.0,0.046004,TSDR-1808,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.3964,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,0.44240399999999996
SS-medium,RS,,HDBS-SBD,carts,pod-memory-hog,0.0413996659409516,0.0999591834688981,0.0609153885942188,,TSDR-1781,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.4044,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,
SS-medium,RS,,HDBS-SBD,carts,pod-memory-hog,0.0413996659409516,0.0999591834688981,0.0609153885942188,,TSDR-1808,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.3964,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,
SS-medium,RS,,HDBS-SBD,carts,pod-memory-hog,0.0413996659409516,0.0999591834688981,0.0609153885942188,,TSDR-1781,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.4044,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,
SS-medium,RS,,HDBS-SBD,carts,pod-memory-hog,0.0413996659409516,0.0999591834688981,0.0609153885942188,,TSDR-1808,1.2,121.6,4.8,56.2,0.6838526848694446,0.2,0.0209442886212396,0.0379156021574054,-0.0445376038155114,0.4419263424347223,0.6876595926676126,0.3964,57,183,499,1.2,0.0413996659409516,0.0999591834688981,0.0609153885942188,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts-db,pod-cpu-hog,0.0,0.0,0.0,2.338082,TSDR-1781,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.40482,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,2.742902
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts-db,pod-cpu-hog,0.0,0.0,0.0,2.338082,TSDR-1808,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.38898,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,2.727062
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts-db,pod-cpu-hog,0.3,0.266667,0.3,91.286109,TSDR-1781,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.40482,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,91.690929
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts-db,pod-cpu-hog,0.3,0.266667,0.3,91.286109,TSDR-1808,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.38898,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,91.675089
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts-db,pod-cpu-hog,0.2,0.266667,0.253333,0.039919,TSDR-1781,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.40482,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,0.444739
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts-db,pod-cpu-hog,0.2,0.266667,0.253333,0.039919,TSDR-1808,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.38898,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,0.428899
SS-medium,RS,,HDBS-SBD,carts-db,pod-cpu-hog,0.0352678571428571,0.0849447826304471,0.0518228351508812,,TSDR-1781,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.40482,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,
SS-medium,RS,,HDBS-SBD,carts-db,pod-cpu-hog,0.0352678571428571,0.0849447826304471,0.0518228351508812,,TSDR-1808,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.38898,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,
SS-medium,RS,,HDBS-SBD,carts-db,pod-cpu-hog,0.0352678571428571,0.0849447826304471,0.0518228351508812,,TSDR-1781,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.40482,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,
SS-medium,RS,,HDBS-SBD,carts-db,pod-cpu-hog,0.0352678571428571,0.0849447826304471,0.0518228351508812,,TSDR-1808,1.0,124.6,2.0,55.0,0.6937355438320745,0.3333333333333333,0.0178571428571428,0.0338983050847457,0.0075028807788815,0.513534438582704,0.6932794145090223,0.38898,56,182,499,1.0,0.0352678571428571,0.0849447826304471,0.0518228351508812,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts-db,pod-memory-hog,0.0,0.04,0.008,2.368272,TSDR-1781,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.40424,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,2.7725120000000003
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,carts-db,pod-memory-hog,0.0,0.04,0.008,2.368272,TSDR-1808,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.4199199999999999,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,2.788192
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts-db,pod-memory-hog,0.3,0.24,0.201333,64.02121,TSDR-1781,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.40424,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,64.42545
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,carts-db,pod-memory-hog,0.3,0.24,0.201333,64.02121,TSDR-1808,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.4199199999999999,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,64.44113
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts-db,pod-memory-hog,0.1,0.12,0.130667,0.038115,TSDR-1781,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.40424,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,0.442355
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,carts-db,pod-memory-hog,0.1,0.12,0.130667,0.038115,TSDR-1808,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.4199199999999999,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,0.4580349999999999
SS-medium,RS,,HDBS-SBD,carts-db,pod-memory-hog,0.0632449532029026,0.1503676650076086,0.0922740138165784,,TSDR-1781,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.40424,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,
SS-medium,RS,,HDBS-SBD,carts-db,pod-memory-hog,0.0632449532029026,0.1503676650076086,0.0922740138165784,,TSDR-1808,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.4199199999999999,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,
SS-medium,RS,,HDBS-SBD,carts-db,pod-memory-hog,0.0632449532029026,0.1503676650076086,0.0922740138165784,,TSDR-1781,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.40424,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,
SS-medium,RS,,HDBS-SBD,carts-db,pod-memory-hog,0.0632449532029026,0.1503676650076086,0.0922740138165784,,TSDR-1808,1.8,120.2,4.2,54.0,0.6900044157224743,0.2999999999999999,0.0321632538329453,0.0580945875618006,-0.0039960637873138,0.4950022078612371,0.6903448602044238,0.4199199999999999,55,180,499,1.8,0.0632449532029026,0.1503676650076086,0.0922740138165784,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue,pod-cpu-hog,0.0,0.0,0.0,2.560188,TSDR-1781,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.40106,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,2.9612480000000003
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue,pod-cpu-hog,0.0,0.0,0.0,2.560188,TSDR-1808,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.3934,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,2.9535880000000003
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue,pod-cpu-hog,0.4,0.266667,0.28,56.708597,TSDR-1781,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.40106,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,57.109657
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue,pod-cpu-hog,0.4,0.266667,0.28,56.708597,TSDR-1808,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.3934,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,57.101997
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue,pod-cpu-hog,0.0,0.0,0.0,0.049121,TSDR-1781,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.40106,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,0.45018100000000005
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue,pod-cpu-hog,0.0,0.0,0.0,0.049121,TSDR-1808,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.3934,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,0.44252100000000005
SS-medium,RS,,HDBS-SBD,catalogue,pod-cpu-hog,0.0339717039609339,0.0827765015287304,0.0502383308149504,,TSDR-1781,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.40106,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,
SS-medium,RS,,HDBS-SBD,catalogue,pod-cpu-hog,0.0339717039609339,0.0827765015287304,0.0502383308149504,,TSDR-1808,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.3934,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,
SS-medium,RS,,HDBS-SBD,catalogue,pod-cpu-hog,0.0339717039609339,0.0827765015287304,0.0502383308149504,,TSDR-1781,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.40106,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,
SS-medium,RS,,HDBS-SBD,catalogue,pod-cpu-hog,0.0339717039609339,0.0827765015287304,0.0502383308149504,,TSDR-1808,1.0,126.8,2.0,57.4,0.6883698034157031,0.3333333333333333,0.01713269878378,0.0325894702217874,0.0058866804018284,0.5108515683745182,0.6880220202687637,0.3934,58,187,499,1.0,0.0339717039609339,0.0827765015287304,0.0502383308149504,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue,pod-memory-hog,0.0,0.04,0.031333,2.481372,TSDR-1781,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.41312,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,2.894492
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue,pod-memory-hog,0.0,0.04,0.031333,2.481372,TSDR-1808,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.39618,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,2.8775519999999997
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue,pod-memory-hog,0.3,0.12,0.274,153.061305,TSDR-1781,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.41312,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,153.474425
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue,pod-memory-hog,0.3,0.12,0.274,153.061305,TSDR-1808,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.39618,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,153.457485
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue,pod-memory-hog,0.0,0.0,0.0,0.043218,TSDR-1781,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.41312,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,0.45633799999999997
SS-medium,CG+PageRank,TSDRLOC-1877,HDBS-SBD,catalogue,pod-memory-hog,0.0,0.0,0.0,0.043218,TSDR-1808,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.39618,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,0.43939799999999996
SS-medium,RS,,HDBS-SBD,catalogue,pod-memory-hog,0.0329552966960582,0.0803625977642029,0.0487562355064096,,TSDR-1781,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.41312,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,
SS-medium,RS,,HDBS-SBD,catalogue,pod-memory-hog,0.0329552966960582,0.0803625977642029,0.0487562355064096,,TSDR-1808,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.39618,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,
SS-medium,RS,,HDBS-SBD,catalogue,pod-memory-hog,0.0329552966960582,0.0803625977642029,0.0487562355064096,,TSDR-1781,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.41312,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,
SS-medium,RS,,HDBS-SBD,catalogue,pod-memory-hog,0.0329552966960582,0.0803625977642029,0.0487562355064096,,TSDR-1808,1.0,129.2,5.0,59.2,0.685754814303187,0.1666666666666666,0.0166157265907196,0.0302181400688863,-0.0552051495278365,0.4262107404849268,0.6903110206970531,0.39618,60,194,499,1.0,0.0329552966960582,0.0803625977642029,0.0487562355064096,
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0,0.066667,0.04,2.441009,TSDR-1781,1.0,123.8,2.0,55.8,0.6893201764722698,0.3333333333333333,0.0176264495726798,0.0334804625853735,0.0062497697866624,0.5113267549028016,0.6889478054100824,0.39694,56,182,499,1.0,0.034941835518666,0.0850760886644861,0.0516514663282362,2.837949
SS-medium,e-Diagnosis,TSDRLOC-1861,HDBS-SBD,catalogue-db,pod-cpu-hog,0.0,0.066667,0.04,2.441009,TSDR-1808,1.2,124.0,1.8,55.6,0.6904374949080241,0.3999999999999999,0.0212628132090434,0.0403770143095114,0.0250442810010147,0.545218747454012,0.6889478054100824,0.40346,56,182,499,1.2,0.0420162156839552,0.1013569561164113,0.0617920220329508,2.844469
SS-medium,RCD,TSDRLOC-1869,HDBS-SBD,catalogue-db,pod-cpu-hog,0.1,0.266667,0.18,57.833093,TSDR-1781,1.0,123.8,2.0,55.8,0.6893201764722698,0.3333333333333333,0.0176264495726798,0.0334804625853735,0.0062497697866624,0.5113267549028016,0.6889478054100824,0.39694,56,182,499,1.0,0.034941835518666,0.0850760886644861,0.0516514663282362,58.230033
