,anomaly_type,num_node,num_edge,func_type,noise_type,weight_generator,num_normal_samples,num_abnormal_samples,reduction_method,num_remained,num_total,reduction_rate,root_cause_recall,recall,precision,specificity,f1_score,bacc,elapsed_time_tsdr,trial_no
201,0,100,750,identity,exponential,uniform,160,20,FluxInfer-AD,66.0,100.0,0.34,0.9333333333333332,0.9832902670111971,0.4844949494949494,0.4985113013341353,0.6398948386453652,0.7409007841726662,5.539236820116639,3.0
202,0,100,750,identity,exponential,uniform,160,20,HDBS-R,9.6,100.0,0.9039999999999999,0.0,0.12497498551951189,0.4232967032967033,0.9183813105485112,0.1847407010473747,0.5216781480340116,5.778844235651195,3.0
203,0,100,750,identity,exponential,uniform,160,20,HDBS-SBD,10.0,100.0,0.9,0.0,0.11219584222420298,0.36636363636363634,0.9055546609754896,0.16605439417146167,0.5088752515998464,0.3560174573212862,3.0
204,0,100,750,identity,exponential,uniform,160,20,K-S test,33.6,100.0,0.664,0.9333333333333332,0.9243479878874092,0.8886904761904763,0.9596967282633837,0.9038075998811335,0.9420223580753966,0.021968546882271768,3.0
205,0,100,750,identity,exponential,uniform,160,20,MetricSifter,34.2,100.0,0.658,0.9333333333333332,0.9830633810214071,0.946501182033097,0.968420313164365,0.963836769806624,0.9757418470928861,0.08317496832460165,3.0
206,0,100,750,identity,exponential,uniform,160,20,NSigma,75.4,100.0,0.246,1.0,0.9830633810214071,0.43523932546104815,0.3698905158262987,0.5892355459712555,0.676476948423853,0.011074333637952804,3.0
207,0,100,750,identity,exponential,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.32799999999999996,0.0,0.48635179995229516,0.5,6.780959665775299e-06,3.0
208,0,100,750,identity,laplace,normal,160,20,BIRCH,78.4,100.0,0.21600000000000003,1.0,1.0,0.43957670928872516,0.35224812096319563,0.5459992179938338,0.6761240604815978,0.0348505649715662,3.0
209,0,100,750,identity,laplace,normal,160,20,FluxInfer-AD,64.2,100.0,0.358,1.0,0.9491382934005884,0.493899791723759,0.5513933100778277,0.5803875072296124,0.7502658017392081,5.5828136274591085,3.0
210,0,100,750,identity,laplace,normal,160,20,HDBS-R,10.6,100.0,0.8939999999999999,0.4,0.14470000182758558,0.3049650349650349,0.8749040636365022,0.1443223443223443,0.5098020327320438,5.613381045870483,3.0
211,0,100,750,identity,laplace,normal,160,20,HDBS-SBD,7.8,100.0,0.922,0.2,0.09171007182411316,0.36944444444444446,0.9167283741734341,0.1355840671736044,0.5042192229987735,0.352881421148777,3.0
212,0,100,750,identity,laplace,normal,160,20,K-S test,36.4,100.0,0.636,1.0,0.9484693970795183,0.8923244552058112,0.9590735803727893,0.9151560177459459,0.9537714887261538,0.021550097689032554,3.0
213,0,100,750,identity,laplace,normal,160,20,MetricSifter,37.4,100.0,0.626,0.8,0.7770089734451815,0.7846153846153847,0.9750468603561387,0.780234971283942,0.8760279169006602,0.08077479042112827,3.0
214,0,100,750,identity,laplace,normal,160,20,NSigma,74.4,100.0,0.256,1.0,0.9938227607507721,0.45916560601690914,0.4254691328523153,0.5587459282133119,0.7096459468015437,0.010926008783280849,3.0
215,0,100,750,identity,laplace,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.368,0.0,0.48160424861988566,0.5,6.789714097976684e-06,3.0
216,0,100,750,identity,laplace,uniform,160,20,BIRCH,73.6,100.0,0.26399999999999996,0.9333333333333332,0.9773620401337793,0.7055997257882479,0.5777711873692837,0.8005538584228017,0.7775666137515315,0.034835534542798995,3.0
217,0,100,750,identity,laplace,uniform,160,20,FluxInfer-AD,69.6,100.0,0.304,0.9333333333333332,0.92251254180602,0.6933641417185721,0.5645991046572749,0.7871912793089264,0.7435558232316475,4.303736432269216,3.0
218,0,100,750,identity,laplace,uniform,160,20,HDBS-R,10.8,100.0,0.892,0.2,0.12410117056856187,0.5765734265734266,0.9027539173229284,0.19705800985024435,0.5134275439457452,5.6214432394132015,3.0
219,0,100,750,identity,laplace,uniform,160,20,HDBS-SBD,12.4,100.0,0.876,0.3,0.10626045150501673,0.4714285714285714,0.8613713925453746,0.16837437721208098,0.48381592202519563,0.34401395488530395,3.0
220,0,100,750,identity,laplace,uniform,160,20,K-S test,51.2,100.0,0.488,0.9333333333333332,0.9231779542920847,0.9704647353061532,0.9635526589519186,0.9452444934811097,0.9433653066220018,0.020942109823226928,3.0
221,0,100,750,identity,laplace,uniform,160,20,MetricSifter,51.6,100.0,0.484,0.9333333333333332,0.9526024247491639,0.9942028985507246,0.9870967741935484,0.9723680652761294,0.9698495994713561,0.07979336027055979,3.0
222,0,100,750,identity,laplace,uniform,160,20,NSigma,72.2,100.0,0.27799999999999997,0.9333333333333332,0.9357755016722408,0.6911066126855601,0.55717560500744,0.783694036657854,0.7464755533398405,0.010411915741860867,3.0
223,0,100,750,identity,laplace,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.534,0.0,0.6774946782775416,0.5,6.673857569694519e-06,3.0
224,0,100,750,identity,normal,normal,160,20,BIRCH,72.2,100.0,0.278,1.0,0.9323157894736841,0.5945249860262591,0.4866190476190477,0.6990401422687922,0.7094674185463659,0.03524405062198639,3.0
225,0,100,750,identity,normal,normal,160,20,FluxInfer-AD,70.2,100.0,0.298,1.0,0.9032057416267942,0.5997770944813899,0.5017142857142857,0.6787015515471496,0.70246001367054,4.52958605773747,3.0
226,0,100,750,identity,normal,normal,160,20,HDBS-R,12.0,100.0,0.8800000000000001,0.16666666666666666,0.10827113237639555,0.4011305361305362,0.8735396825396824,0.16160499287434274,0.490905407458039,5.765054965578019,3.0
227,0,100,750,identity,normal,normal,160,20,HDBS-SBD,12.8,100.0,0.8720000000000001,0.05,0.14346730462519935,0.47128936423054074,0.8682063492063492,0.20531384102854067,0.5058368269157743,0.3496258990839124,3.0
228,0,100,750,identity,normal,normal,160,20,K-S test,43.2,100.0,0.568,1.0,0.7993492822966507,0.8722768670309653,0.9535396825396825,0.832461805949,0.8764444824181666,0.02209777422249317,3.0
229,0,100,750,identity,normal,normal,160,20,MetricSifter,44.8,100.0,0.5519999999999999,1.0,0.8569377990430622,0.9148717948717948,0.9875396825396825,0.8843870362488164,0.9222387407913724,0.08332318514585495,3.0
230,0,100,750,identity,normal,normal,160,20,NSigma,54.8,100.0,0.45199999999999996,1.0,0.876421052631579,0.7551711719383402,0.78,0.8062493499320343,0.8282105263157895,0.01032544206827879,3.0
231,0,100,750,identity,normal,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.48,0.0,0.6146464646464647,0.5,6.543658673763275e-06,3.0
232,0,100,750,identity,normal,uniform,160,20,BIRCH,82.4,100.0,0.176,1.0,0.991891891891892,0.6998860295151589,0.44059116809116805,0.7950544623909407,0.71624152999153,0.035391789861023426,3.0
233,0,100,750,identity,normal,uniform,160,20,FluxInfer-AD,71.0,100.0,0.29,1.0,0.902803391626921,0.7351724668373073,0.5759294871794871,0.8049927467755642,0.7393664394032041,3.6378078453242777,3.0
234,0,100,750,identity,normal,uniform,160,20,HDBS-R,11.2,100.0,0.8880000000000001,0.2,0.13061436940566676,0.6495454545454546,0.9086431623931623,0.2093275988404891,0.5196287658994146,5.770809098146856,3.0
235,0,100,750,identity,normal,uniform,160,20,HDBS-SBD,11.6,100.0,0.884,0.13999999999999999,0.13476903978918484,0.6439471639471639,0.9012357549857549,0.21474299587837611,0.5180023973874699,0.3665243485942483,3.0
236,0,100,750,identity,normal,uniform,160,20,K-S test,55.8,100.0,0.442,1.0,0.9057180710121887,0.9468257076952729,0.9366310541310542,0.9248736180734356,0.9211745625716213,0.02247697189450264,3.0
237,0,100,750,identity,normal,uniform,160,20,MetricSifter,56.8,100.0,0.43200000000000005,1.0,0.9480551139374669,0.9800000000000001,0.9949999999999999,0.9635565564379125,0.9715275569687334,0.0853926658630371,3.0
238,0,100,750,identity,normal,uniform,160,20,NSigma,64.0,100.0,0.36,1.0,0.9463751987281398,0.8457459505541347,0.7834188034188034,0.8876091267878918,0.8648970010734717,0.010627843625843524,3.0
239,0,100,750,identity,normal,uniform,160,20,None,100.0,100.0,0.0,1.0,1.0,0.5900000000000001,0.0,0.7174724982677942,0.5,6.979890167713166e-06,3.0
240,0,100,750,identity,uniform,normal,160,20,BIRCH,77.2,100.0,0.22800000000000004,1.0,0.9967741935483871,0.6114854682118109,0.41494381114075507,0.7501334000911544,0.7058590023445711,0.0352319423109293,3.0
241,0,100,750,identity,uniform,normal,160,20,FluxInfer-AD,66.8,100.0,0.332,1.0,0.9653225806451612,0.6846764427465022,0.5819354838709677,0.7984888771419761,0.7736290322580646,3.8123414075002073,3.0
242,0,100,750,identity,uniform,normal,160,20,HDBS-R,12.4,100.0,0.876,0.2,0.14098189020939444,0.5589097177332472,0.8857369229525427,0.21674242947900235,0.5133594065809686,5.75968660544604,3.0
243,0,100,750,identity,uniform,normal,160,20,HDBS-SBD,11.8,100.0,0.882,0.1,0.13487077909828332,0.5264432789432789,0.8890128547174388,0.2067149685024742,0.511941816907861,0.3529579622671008,3.0
244,0,100,750,identity,uniform,normal,160,20,K-S test,49.4,100.0,0.506,1.0,0.9736559139784946,0.9439772727272727,0.9654070660522274,0.9575039501661345,0.969531490015361,0.021797516010701658,3.0
245,0,100,750,identity,uniform,normal,160,20,MetricSifter,48.2,100.0,0.518,1.0,0.9967741935483871,1.0,1.0,0.9983739837398374,0.9983870967741936,0.08240160997956991,3.0
246,0,100,750,identity,uniform,normal,160,20,NSigma,52.2,100.0,0.47800000000000004,1.0,0.9967741935483871,0.9096864475443478,0.9255105505699733,0.9500163265035892,0.9611423720591802,0.010499221459031104,3.0
247,0,100,750,identity,uniform,normal,160,20,None,100.0,100.0,0.0,1.0,1.0,0.484,0.0,0.6372666143478412,0.5,1.026839017868042e-05,3.0
248,0,100,750,identity,uniform,uniform,160,20,BIRCH,70.8,100.0,0.292,1.0,0.9838807360819939,0.7550974720303087,0.6031147935291801,0.8474488196761983,0.793497764805587,0.03481665644794703,3.0
249,0,100,750,identity,uniform,uniform,160,20,FluxInfer-AD,73.0,100.0,0.27,1.0,0.9309006572884069,0.6883673840427169,0.504968356911832,0.7689082476713522,0.7179345071001194,3.413666951097548,3.0
250,0,100,750,identity,uniform,uniform,160,20,HDBS-R,12.8,100.0,0.8720000000000001,0.0,0.11918900561891907,0.5640151515151516,0.875533897267232,0.19162784215257977,0.49736145144307553,5.7111516237258915,3.0
251,0,100,750,identity,uniform,uniform,160,20,HDBS-SBD,12.4,100.0,0.876,0.1,0.12899566762683895,0.6117948717948718,0.8989634388631572,0.20482721641975585,0.513979553244998,0.34483489617705343,3.0
252,0,100,750,identity,uniform,uniform,160,20,K-S test,54.8,100.0,0.45200000000000007,1.0,0.9600430133662907,0.9658651026392961,0.9770928358779669,0.9613297574570767,0.9685679246221289,0.021808689832687377,3.0
